target_id,q_sampled,position_xyz,rotation_matrix,quaternion_wxyz,transform_row_major,within_joint_limits,fk_verified
241,"[0.028413667984646014, -1.8272051978032067, 1.734389612051773, 0.12812083277400244, 1.5712885584007257, 0.024736017042410886]","[0.49782768965663116, 0.17811071659229138, 0.6534516148359948]","[-0.027036886148205774, 0.03596338372546302, 0.9989873081368071, 0.9993292158393383, -0.023721351931932182, 0.027900104524072544, 0.024700711676826533, 0.9990715352233475, -0.03529790856583106]","[0.4780020536969561, 0.5079326663913133, 0.5095619301866322, 0.5038502578927361]","[-0.027036886148205774, 0.03596338372546302, 0.9989873081368071, 0.49782768965663116, 0.9993292158393383, -0.023721351931932182, 0.027900104524072544, 0.17811071659229138, 0.024700711676826533, 0.9990715352233475, -0.03529790856583106, 0.6534516148359948, 0.0, 0.0, 0.0, 1.0]",True,True
242,"[0.02963315389662673, -1.8451634532462269, 1.7248718518312622, 0.13854341090297875, 1.5786754268038707, 0.02322684216284265]","[0.48736857635430875, 0.17773273898440536, 0.6677228546185149]","[-0.021324098088552536, 0.01874308579699378, 0.9995969085463982, 0.999506242661477, -0.022678653627752135, 0.021747403301748174, 0.023077125502242085, 0.9995670939984165, -0.018250229426360405]","[0.4841866940698946, 0.5048774071409713, 0.5042062261335042, 0.5063972063237375]","[-0.021324098088552536, 0.01874308579699378, 0.9995969085463982, 0.48736857635430875, 0.999506242661477, -0.022678653627752135, 0.021747403301748174, 0.17773273898440536, 0.023077125502242085, 0.9995670939984165, -0.018250229426360405, 0.6677228546185149, 0.0, 0.0, 0.0, 1.0]",True,True
243,"[0.025495935141796048, -1.8380732131705495, 1.7236261680812783, 0.14191489390341144, 1.5735979116405958, 0.01844112083883687]","[0.4915764568782876, 0.17627182695933644, 0.6647367119244216]","[-0.022183319207586337, 0.0278692694644791, 0.9993654007261061, 0.999585389392638, -0.017735290780308322, 0.022682785845351033, 0.018356188648586003, 0.9994542327092591, -0.027464286953120722]","[0.48286051377674916, 0.5057213310030146, 0.5079154248938496, 0.5031039462762078]","[-0.022183319207586337, 0.0278692694644791, 0.9993654007261061, 0.4915764568782876, 0.999585389392638, -0.017735290780308322, 0.022682785845351033, 0.17627182695933644, 0.018356188648586003, 0.9994542327092591, -0.027464286953120722, 0.6647367119244216, 0.0, 0.0, 0.0, 1.0]",True,True
244,"[0.022498138439067013, -1.8536472837808196, 1.7187101932893984, 0.15186669922682144, 1.573599758499974, 0.016837140615604377]","[0.4827142702768742, 0.1745859632468581, 0.6747274673794443]","[-0.019406096781012582, 0.017253688918958142, 0.9996627999612737, 0.9996707545462185, -0.016452299018692947, 0.019690209800649314, 0.016786480057476134, 0.9997157756461019, -0.01692873331329374]","[0.48662430860135836, 0.503481612263788, 0.5049461681891481, 0.5047102293609699]","[-0.019406096781012582, 0.017253688918958142, 0.9996627999612737, 0.4827142702768742, 0.9996707545462185, -0.016452299018692947, 0.019690209800649314, 0.1745859632468581, 0.016786480057476134, 0.9997157756461019, -0.01692873331329374, 0.6747274673794443, 0.0, 0.0, 0.0, 1.0]",True,True
245,"[0.023999905906185625, -1.85216196372064, 1.7104939521150628, 0.1548308174078055, 1.57890818327865, 0.02629150950469466]","[0.4832434074789333, 0.17484012923112338, 0.6791365735152]","[-0.015536672034066983, 0.013571760854208546, 0.9997871869200073, 0.9995365161971012, -0.02596940436530108, 0.01588530218388471, 0.02617946925870905, 0.9995706064827174, -0.013161992444332068]","[0.4861409083682168, 0.5058642912816553, 0.5006818501087037, 0.5070365085363765]","[-0.015536672034066983, 0.013571760854208546, 0.9997871869200073, 0.4832434074789333, 0.9995365161971012, -0.02596940436530108, 0.01588530218388471, 0.17484012923112338, 0.02617946925870905, 0.9995706064827174, -0.013161992444332068, 0.6791365735152, 0.0, 0.0, 0.0, 1.0]",True,True
246,"[0.02466315182076214, -1.8559591485439437, 1.7159734715098647, 0.1614765873694706, 1.5760344059971125, 0.020392267369187925]","[0.4800506649876185, 0.17534974096957162, 0.676782750123165]","[-0.018982970449567375, 0.021874347534422425, 0.999580491882897, 0.9996142394511052, -0.019857177219518157, 0.01941815643826449, 0.020273606474900195, 0.9995635074535364, -0.021488961065740945]","[0.4846831158770577, 0.5055598796966814, 0.5051273983600053, 0.5043191416661044]","[-0.018982970449567375, 0.021874347534422425, 0.999580491882897, 0.4800506649876185, 0.9996142394511052, -0.019857177219518157, 0.01941815643826449, 0.17534974096957162, 0.020273606474900195, 0.9995635074535364, -0.021488961065740945, 0.676782750123165, 0.0, 0.0, 0.0, 1.0]",True,True
247,"[0.01567483707659498, -1.849421763035328, 1.7183228216537567, 0.1665305499520255, 1.5711537435522742, 0.01587360170512384]","[0.48448255285025416, 0.17152299157969664, 0.6716175507340443]","[-0.01475289909682611, 0.0356585077495267, 0.9992551339839669, 0.9997655322903413, -0.01531589678680654, 0.015306983694589412, 0.015850312692480373, 0.9992466633072602, -0.035424193101011636]","[0.48334951407220744, 0.5089172798183885, 0.5086406382238425, 0.498659353362248]","[-0.01475289909682611, 0.0356585077495267, 0.9992551339839669, 0.48448255285025416, 0.9997655322903413, -0.01531589678680654, 0.015306983694589412, 0.17152299157969664, 0.015850312692480373, 0.9992466633072602, -0.035424193101011636, 0.6716175507340443, 0.0, 0.0, 0.0, 1.0]",True,True
248,"[0.0065744366029885214, -1.8532355371456042, 1.7132899520893874, 0.15805135990339375, 1.57602253236261, 0.017287067014169193]","[0.48514489971849384, 0.16665227914947423, 0.6775310489006402]","[-0.0010359293453993746, 0.018125009630991378, 0.9998351918572719, 0.9998517255677978, -0.01716717966715373, 0.0013471530621621472, 0.017188767538383016, 0.9996883374172933, -0.018104538170284786]","[0.490839167349439, 0.5084869193234077, 0.5004930788353947, 0.5000246421033339]","[-0.0010359293453993746, 0.018125009630991378, 0.9998351918572719, 0.48514489971849384, 0.9998517255677978, -0.01716717966715373, 0.0013471530621621472, 0.16665227914947423, 0.017188767538383016, 0.9996883374172933, -0.018104538170284786, 0.6775310489006402, 0.0, 0.0, 0.0, 1.0]",True,True
249,"[0.008712036073201136, -1.8485497060375498, 1.710914988721507, 0.16538715343685786, 1.5687822438716716, 0.01775755188953886]","[0.4865854607689312, 0.1683721845189864, 0.6761504211061599]","[-0.010230739384073618, 0.02793388794269268, 0.9995574169981735, 0.999789122981675, -0.017513888912629963, 0.010722558588750687, 0.017805660313178474, 0.9994563330128841, -0.02774881729462637]","[0.48592863529757896, 0.5086826040919776, 0.5050905037134608, 0.4999989527494227]","[-0.010230739384073618, 0.02793388794269268, 0.9995574169981735, 0.4865854607689312, 0.999789122981675, -0.017513888912629963, 0.010722558588750687, 0.1683721845189864, 0.017805660313178474, 0.9994563330128841, -0.02774881729462637, 0.6761504211061599, 0.0, 0.0, 0.0, 1.0]",True,True
250,"[0.018339744083000577, -1.846630573989365, 1.7151292971481542, 0.1611194521733568, 1.567501353232399, 0.010341883793893187]","[0.48631920814939644, 0.17319239143859635, 0.6728272046580343]","[-0.02132422231012322, 0.029830988804285943, 0.9993274686757224, 0.9997181572091074, -0.009796228278224163, 0.021624986888955564, 0.010434734749624548, 0.9995069514608088, -0.02961368420554071]","[0.48457864821051283, 0.5045011620833102, 0.510181751495837, 0.5003765498059453]","[-0.02132422231012322, 0.029830988804285943, 0.9993274686757224, 0.48631920814939644, 0.9997181572091074, -0.009796228278224163, 0.021624986888955564, 0.17319239143859635, 0.010434734749624548, 0.9995069514608088, -0.02961368420554071, 0.6728272046580343, 0.0, 0.0, 0.0, 1.0]",True,True
251,"[0.016422026946638864, -1.8457588120190798, 1.7097415703528078, 0.16459746404610853, 1.5737722048858562, 0.013100287813713023]","[0.48695156449351606, 0.17168614671662, 0.6756258447051098]","[-0.013071508000569726, 0.028746180537166575, 0.9995012720267622, 0.9998299294339174, -0.01262950830423526, 0.013439037471534151, 0.013009530612558164, 0.9995069547654574, -0.02857620493912787]","[0.48624139549098117, 0.506984764377292, 0.5072026726653416, 0.49928068542796566]","[-0.013071508000569726, 0.028746180537166575, 0.9995012720267622, 0.48695156449351606, 0.9998299294339174, -0.01262950830423526, 0.013439037471534151, 0.17168614671662, 0.013009530612558164, 0.9995069547654574, -0.02857620493912787, 0.6756258447051098, 0.0, 0.0, 0.0, 1.0]",True,True
252,"[0.01738089757986321, -1.841244606959965, 1.7120352103375192, 0.1695914270614162, 1.571803931241734, 0.017829753388441335]","[0.48855725601881933, 0.17236526980425326, 0.6714676186774237]","[-0.015651121299961903, 0.04065046016639021, 0.9990508407935577, 0.9997195314072517, -0.017124879961610148, 0.0163583926216891, 0.017773601911789515, 0.9990266655973509, -0.04037103541550634]","[0.48136601545054086, 0.5103539933411795, 0.5096315523870795, 0.4980976224210636]","[-0.015651121299961903, 0.04065046016639021, 0.9990508407935577, 0.48855725601881933, 0.9997195314072517, -0.017124879961610148, 0.0163583926216891, 0.17236526980425326, 0.017773601911789515, 0.9990266655973509, -0.04037103541550634, 0.6714676186774237, 0.0, 0.0, 0.0, 1.0]",True,True
253,"[0.020181503509351637, -1.8382653515380114, 1.704909829374958, 0.15084579691776473, 1.572569241180416, 0.013172141344230105]","[0.4922287021154439, 0.17374616002896695, 0.6763375919492295]","[-0.01817590460005815, 0.017726767765841, 0.9996776471425904, 0.9997484733566062, -0.012816620760639701, 0.018404462866744353, 0.013138740925408999, 0.9997607193408101, -0.01748935533520616]","[0.4877289511870543, 0.5030233770650694, 0.5056798985461615, 0.5033644728289562]","[-0.01817590460005815, 0.017726767765841, 0.9996776471425904, 0.4922287021154439, 0.9997484733566062, -0.012816620760639701, 0.018404462866744353, 0.17374616002896695, 0.013138740925408999, 0.9997607193408101, -0.01748935533520616, 0.6763375919492295, 0.0, 0.0, 0.0, 1.0]",True,True
254,"[0.008552513267549312, -1.8370514713107058, 1.6985769309507115, 0.15958042004008596, 1.5780987705643281, 0.014433819144255997]","[0.4941128826640504, 0.1674997021109445, 0.6791109161950429]","[-0.0009469710120231148, 0.021119408557126202, 0.9997765119405934, 0.999897644192006, -0.014252832169723149, 0.0012481644195725177, 0.014276007326243907, 0.9996753609834237, -0.02110374984409503]","[0.49084020999052186, 0.5085296478578695, 0.5019456864757369, 0.49852182834296516]","[-0.0009469710120231148, 0.021119408557126202, 0.9997765119405934, 0.4941128826640504, 0.999897644192006, -0.014252832169723149, 0.0012481644195725177, 0.1674997021109445, 0.014276007326243907, 0.9996753609834237, -0.02110374984409503, 0.6791109161950429, 0.0, 0.0, 0.0, 1.0]",True,True
255,"[0.01487979542544125, -1.83647231323469, 1.697160674722636, 0.156415083173672, 1.5791830533881006, 0.01586694186123303]","[0.4937895045766136, 0.17053384710165947, 0.6800386505560055]","[-0.006222107526126251, 0.01720160426231891, 0.9998326810965603, 0.9998570647864854, -0.015611499008549032, 0.006490847037153793, 0.01572053989171424, 0.9997301565470098, -0.01710200912186568]","[0.49016945650036664, 0.5065795595472364, 0.5019244508985996, 0.5011815034029113]","[-0.006222107526126251, 0.01720160426231891, 0.9998326810965603, 0.4937895045766136, 0.9998570647864854, -0.015611499008549032, 0.006490847037153793, 0.17053384710165947, 0.01572053989171424, 0.9997301565470098, -0.01710200912186568, 0.6800386505560055, 0.0, 0.0, 0.0, 1.0]",True,True
256,"[0.02030190463287105, -1.828083437516441, 1.6886579152474248, 0.1554288799235963, 1.5833743716003699, 0.022442042401597764]","[0.4979396961789837, 0.1729254006110645, 0.681529757586453]","[-0.007364419393508632, 0.01616870679177984, 0.99984215666658, 0.9997256238761567, -0.022114707486616484, 0.0077211837311762345, 0.022236058383304034, 0.9996246858863893, -0.016001408503986507]","[0.48849756002867817, 0.5076297116494203, 0.5003126823324786, 0.5033581524064498]","[-0.007364419393508632, 0.01616870679177984, 0.99984215666658, 0.4979396961789837, 0.9997256238761567, -0.022114707486616484, 0.0077211837311762345, 0.1729254006110645, 0.022236058383304034, 0.9996246858863893, -0.016001408503986507, 0.681529757586453, 0.0, 0.0, 0.0, 1.0]",True,True
257,"[0.013574480836140946, -1.8240533024907457, 1.6795143729643347, 0.14970215450014435, 1.5731843963755228, 0.01504949927464131]","[0.5023228570576562, 0.1705550964281172, 0.6860355187071139]","[-0.011107249528939737, 0.005330481992877224, 0.9999241046047576, 0.99982525255039, -0.014977911511515075, 0.011185997018680336, 0.015036401512681454, 0.9998736160777906, -0.005163187104162934]","[0.4921259116972459, 0.5022533845298454, 0.5003230269339968, 0.5052034179259608]","[-0.011107249528939737, 0.005330481992877224, 0.9999241046047576, 0.5023228570576562, 0.99982525255039, -0.014977911511515075, 0.011185997018680336, 0.1705550964281172, 0.015036401512681454, 0.9998736160777906, -0.005163187104162934, 0.6860355187071139, 0.0, 0.0, 0.0, 1.0]",True,True
258,"[0.012714859637852778, -1.8043553333359141, 1.6885692952017015, 0.1466392224723019, 1.58106836237273, 0.021280869611873997]","[0.513293989952218, 0.16953392413753554, 0.6703108899103958]","[-0.0017907797935215962, 0.030890896928532526, 0.9995211581525836, 0.9997788718648563, -0.020887065867770914, 0.002436770828431405, 0.020952338303063214, 0.9993044996228058, -0.030846661946599862]","[0.48643486007689346, 0.5123336188512445, 0.5029290148401537, 0.49795360820931217]","[-0.0017907797935215962, 0.030890896928532526, 0.9995211581525836, 0.513293989952218, 0.9997788718648563, -0.020887065867770914, 0.002436770828431405, 0.16953392413753554, 0.020952338303063214, 0.9993044996228058, -0.030846661946599862, 0.6703108899103958, 0.0, 0.0, 0.0, 1.0]",True,True
259,"[0.010304538090584313, -1.7907769089251364, 1.6726888520675058, 0.15666854931276172, 1.5767502890649774, 0.023863045581324224]","[0.5207251168603384, 0.16876674489465965, 0.6728065880900361]","[-0.0034334690307575018, 0.03866180690956675, 0.9992464540727187, 0.9997152677936232, -0.023463218206565425, 0.004342894393707107, 0.023613441738523106, 0.9989768476185413, -0.038570238414908704]","[0.4833562543165673, 0.514441441660447, 0.504613834837864, 0.49707304514085604]","[-0.0034334690307575018, 0.03866180690956675, 0.9992464540727187, 0.5207251168603384, 0.9997152677936232, -0.023463218206565425, 0.004342894393707107, 0.16876674489465965, 0.023613441738523106, 0.9989768476185413, -0.038570238414908704, 0.6728065880900361, 0.0, 0.0, 0.0, 1.0]",True,True
260,"[0.011889292471142416, -1.7772268131317757, 1.674813846510279, 0.13096255861452685, 1.5818350888700246, 0.021025535867467075]","[0.5307406876716348, 0.16924519120422646, 0.666530428293594]","[-0.00025473704347077624, 0.028555363193734508, 0.9995921800123849, 0.9997856916098781, -0.02068467229394162, 0.0008456856686008548, 0.02070038553255752, 0.999378174448975, -0.028543974387553822]","[0.4874722085091195, 0.512097136693329, 0.5020244115421787, 0.498095230590963]","[-0.00025473704347077624, 0.028555363193734508, 0.9995921800123849, 0.5307406876716348, 0.9997856916098781, -0.02068467229394162, 0.0008456856686008548, 0.16924519120422646, 0.02070038553255752, 0.999378174448975, -0.028543974387553822, 0.666530428293594, 0.0, 0.0, 0.0, 1.0]",True,True
261,"[0.008076341547587445, -1.7829020096920585, 1.6663121642834549, 0.1318863477225511, 1.5752586383307083, 0.022131106800267406]","[0.5286577385058744, 0.1678046230634411, 0.675061527577024]","[-0.003275182382606556, 0.015371648488740002, 0.9998764851735935, 0.999751317557452, -0.02200565187503978, 0.0036130773162580633, 0.022058472805236637, 0.9996396669341875, -0.015295753306308963]","[0.48975080715503794, 0.5084353997310628, 0.4991405823547799, 0.5024900697902739]","[-0.003275182382606556, 0.015371648488740002, 0.9998764851735935, 0.5286577385058744, 0.999751317557452, -0.02200565187503978, 0.0036130773162580633, 0.1678046230634411, 0.022058472805236637, 0.9996396669341875, -0.015295753306308963, 0.675061527577024, 0.0, 0.0, 0.0, 1.0]",True,True
262,"[0.015342108659347445, -1.7558995740254313, 1.6563263359227698, 0.13139477131960622, 1.5728271402196101, 0.029951023982059753]","[0.5427234257783887, 0.17210020844408389, 0.6671621329211376]","[-0.012353287703929737, 0.032196796947412704, 0.9994052043837028, 0.9994775487537867, -0.029456003257298732, 0.013303135315700347, 0.029866801302211216, 0.9990474013471198, -0.03181609720787814]","[0.4812417822235756, 0.5120836876823082, 0.503664913820317, 0.5024920879360566]","[-0.012353287703929737, 0.032196796947412704, 0.9994052043837028, 0.5427234257783887, 0.9994775487537867, -0.029456003257298732, 0.013303135315700347, 0.17210020844408389, 0.029866801302211216, 0.9990474013471198, -0.03181609720787814, 0.6671621329211376, 0.0, 0.0, 0.0, 1.0]",True,True
263,"[0.002154219491157623, -1.7566672616681362, 1.6530053007880485, 0.12410376252888634, 1.5744388502993458, 0.017428980969833183]","[0.5455901543582595, 0.16478086254483057, 0.670417840766939]","[0.001843552607796694, 0.020411300853262867, 0.9997899679989094, 0.9998477775798733, -0.01738405250486188, -0.0014887535379161491, 0.017350013901168443, 0.999640522145829, -0.020440242210978437]","[0.4909224118666707, 0.5098205192329054, 0.5003030674247162, 0.4987735602671034]","[0.001843552607796694, 0.020411300853262867, 0.9997899679989094, 0.5455901543582595, 0.9998477775798733, -0.01738405250486188, -0.0014887535379161491, 0.16478086254483057, 0.017350013901168443, 0.999640522145829, -0.020440242210978437, 0.670417840766939, 0.0, 0.0, 0.0, 1.0]",True,True
264,"[0.005312411325188645, -1.733083177143062, 1.6433661596321423, 0.12962576946505214, 1.5703272845140994, 0.027474194316011773]","[0.5577454480144597, 0.16694956087667168, 0.6632482559162551]","[-0.004682849814759011, 0.04004134838271338, 0.9991870502249849, 0.9996117263532475, -0.027258404144113388, 0.005777191410733058, 0.027467570964547945, 0.9988261459449338, -0.03989815436955903]","[0.481705457637644, 0.5153818265856184, 0.5043120561815384, 0.4980068020592975]","[-0.004682849814759011, 0.04004134838271338, 0.9991870502249849, 0.5577454480144597, 0.9996117263532475, -0.027258404144113388, 0.005777191410733058, 0.16694956087667168, 0.027467570964547945, 0.9988261459449338, -0.03989815436955903, 0.6632482559162551, 0.0, 0.0, 0.0, 1.0]",True,True
265,"[-0.0050152618612208716, -1.7316631855877986, 1.6349210957349438, 0.11816096142012039, 1.567421852902096, 0.020714305102577407]","[0.5621146115494846, 0.16143501610639857, 0.6690294074854739]","[0.0020848148755764477, 0.021378368308506174, 0.9997692828424969, 0.9997818919592897, -0.02082018494716794, -0.0016396368709951355, 0.0207803286123579, 0.999554643462393, -0.021417111745770948]","[0.4898590404857906, 0.5109603975770811, 0.49962788951454323, 0.4993291144940931]","[0.0020848148755764477, 0.021378368308506174, 0.9997692828424969, 0.5621146115494846, 0.9997818919592897, -0.02082018494716794, -0.0016396368709951355, 0.16143501610639857, 0.0207803286123579, 0.999554643462393, -0.021417111745770948, 0.6690294074854739, 0.0, 0.0, 0.0, 1.0]",True,True
266,"[-0.009374195491756547, -1.715346523109515, 1.6323550052693458, 0.11962523213363938, 1.564929681729759, 0.035428891761195756]","[0.5715890759265931, 0.1591307841953099, 0.661359683952944]","[0.004806548775588523, 0.0364765468211722, 0.9993229501121601, 0.9993541167623898, -0.03576437516606463, -0.003501253924605644, 0.03561244724715609, 0.9986943331174879, -0.03662489044467865]","[0.4828087828439033, 0.518940221602241, 0.49901251650209777, 0.49858122105274827]","[0.004806548775588523, 0.0364765468211722, 0.9993229501121601, 0.5715890759265931, 0.9993541167623898, -0.03576437516606463, -0.003501253924605644, 0.1591307841953099, 0.03561244724715609, 0.9986943331174879, -0.03662489044467865, 0.661359683952944, 0.0, 0.0, 0.0, 1.0]",True,True
267,"[-2.770826042723315e-05, -1.7123849688661208, 1.6111936867944596, 0.11329006208820165, 1.5770838056743732, 0.022846625985945328]","[0.5738055629690266, 0.16334539926399863, 0.6741817524706616]","[0.006589422534363991, 0.011951070566821279, 0.999906871375015, 0.9997190840323781, -0.02284451769266111, -0.00631514313794371, 0.022766917492858803, 0.9996675947152116, -0.012098245499939583]","[0.4928606951618691, 0.5102774210483364, 0.495647128830813, 0.5010381346909529]","[0.006589422534363991, 0.011951070566821279, 0.999906871375015, 0.5738055629690266, 0.9997190840323781, -0.02284451769266111, -0.00631514313794371, 0.16334539926399863, 0.022766917492858803, 0.9996675947152116, -0.012098245499939583, 0.6741817524706616, 0.0, 0.0, 0.0, 1.0]",True,True
268,"[-0.00396418415427331, -1.7018085827796297, 1.6019915937114704, 0.10835259827916097, 1.5743433140691407, 0.027997874431844164]","[0.581353537461408, 0.16131064957944413, 0.6746029551659635]","[0.00774697083917683, 0.00832182936339035, 0.9999353637105066, 0.9995789407606507, -0.028027249629936454, -0.00751095639693459, 0.02796293315502452, 0.9995725188470458, -0.008535451665834049]","[0.49274340927692933, 0.5109573544178975, 0.49314329337341706, 0.5029276357302622]","[0.00774697083917683, 0.00832182936339035, 0.9999353637105066, 0.581353537461408, 0.9995789407606507, -0.028027249629936454, -0.00751095639693459, 0.16131064957944413, 0.02796293315502452, 0.9995725188470458, -0.008535451665834049, 0.6746029551659635, 0.0, 0.0, 0.0, 1.0]",True,True
269,"[-0.004940627488989362, -1.6723505316675724, 1.5997969395733551, 0.10174817498648846, 1.5795757901034815, 0.03528678167961292]","[0.5983284635425024, 0.1601773928841215, 0.6592909049522679]","[0.014737191100947712, 0.02868801795193187, 0.9994797710931641, 0.9992783562749208, -0.03542026768339055, -0.013717555092991569, 0.03500831156948943, 0.9989606610188545, -0.02918931067748877]","[0.4873724481184971, 0.5194580756571764, 0.49473019209796315, 0.49786889988855343]","[0.014737191100947712, 0.02868801795193187, 0.9994797710931641, 0.5983284635425024, 0.9992783562749208, -0.03542026768339055, -0.013717555092991569, 0.1601773928841215, 0.03500831156948943, 0.9989606610188545, -0.02918931067748877, 0.6592909049522679, 0.0, 0.0, 0.0, 1.0]",True,True
270,"[-0.0104848877339956, -1.6625532296725367, 1.5819696852200427, 0.08590398252801516, 1.5693079937966878, 0.031368402990795734]","[0.6076363961924766, 0.1577160106787162, 0.6666046542645471]","[0.009158884962353488, 0.0050353449795224395, 0.9999453785718415, 0.999465853428889, -0.031417744766072765, -0.008996284981913728, 0.0313707292855661, 0.9994936571158174, -0.005320406877356329]","[0.4930569777720737, 0.5113455379207348, 0.4911068562820442, 0.5042168315631587]","[0.009158884962353488, 0.0050353449795224395, 0.9999453785718415, 0.6076363961924766, 0.999465853428889, -0.031417744766072765, -0.008996284981913728, 0.1577160106787162, 0.0313707292855661, 0.9994936571158174, -0.005320406877356329, 0.6666046542645471, 0.0, 0.0, 0.0, 1.0]",True,True
271,"[-0.01308057996070968, -1.641279141295799, 1.5726476259516318, 0.09146070806002475, 1.5793950206879692, 0.03280138173762203]","[0.6194655591665992, 0.15505873777598514, 0.659253020198938]","[0.022412241503911565, 0.022102125163933912, 0.9995044709724955, 0.9992174601329943, -0.03308621812131067, -0.021674167476438935, 0.0325907777774329, 0.9992080855525873, -0.022826365680833495]","[0.491553572284285, 0.5192121014831164, 0.4917641472432722, 0.49695261618603176]","[0.022412241503911565, 0.022102125163933912, 0.9995044709724955, 0.6194655591665992, 0.9992174601329943, -0.03308621812131067, -0.021674167476438935, 0.15505873777598514, 0.0325907777774329, 0.9992080855525873, -0.022826365680833495, 0.659253020198938, 0.0, 0.0, 0.0, 1.0]",True,True
272,"[-0.013834266198718782, -1.6349218924965667, 1.568982484787078, 0.08400061609885794, 1.5679583643489723, 0.03596762715024957]","[0.6241453732802134, 0.1555832301131436, 0.6584056386401752]","[0.01163881406961817, 0.017651384071179894, 0.9997764583382751, 0.9992838243208239, -0.03620737830132221, -0.010993825871543954, 0.03600522820093972, 0.9991883978494327, -0.01806015352320176]","[0.48922675781407693, 0.5162137023302805, 0.49249719825402605, 0.5016244637945061]","[0.01163881406961817, 0.017651384071179894, 0.9997764583382751, 0.6241453732802134, 0.9992838243208239, -0.03620737830132221, -0.010993825871543954, 0.1555832301131436, 0.03600522820093972, 0.9991883978494327, -0.01806015352320176, 0.6584056386401752, 0.0, 0.0, 0.0, 1.0]",True,True
273,"[-0.011126028821289194, -1.6196027465519978, 1.5539633180242585, 0.07784186531398887, 1.568638652788332, 0.038933523657054894]","[0.6337780897602379, 0.15709837304866509, 0.6592932872992574]","[0.009436521497123465, 0.011843049136205146, 0.9998853405512014, 0.9991967151610703, -0.039057778171319, -0.00896740629430152, 0.038947098394634845, 0.999166768938738, -0.012202105357730855]","[0.4894324871644897, 0.5149505813731482, 0.4908431026533042, 0.5043359870454579]","[0.009436521497123465, 0.011843049136205146, 0.9998853405512014, 0.6337780897602379, 0.9991967151610703, -0.039057778171319, -0.00896740629430152, 0.15709837304866509, 0.038947098394634845, 0.999166768938738, -0.012202105357730855, 0.6592932872992574, 0.0, 0.0, 0.0, 1.0]",True,True
274,"[-0.028928062803698633, -1.6066210147933366, 1.546317218980999, 0.07111275193677671, 1.5722091996458507, 0.03984820491708536]","[0.6447538274495433, 0.14522261457833224, 0.656708461261531]","[0.030742531241375198, 0.009587123298360244, 0.9994813574248071, 0.9987338276740839, -0.040131708711359966, -0.030334591069929005, 0.03982007323381427, 0.9991484039034285, -0.010808734656983473]","[0.4949247639472671, 0.5200199454371242, 0.4847510945589109, 0.499644984667364]","[0.030742531241375198, 0.009587123298360244, 0.9994813574248071, 0.6447538274495433, 0.9987338276740839, -0.040131708711359966, -0.030334591069929005, 0.14522261457833224, 0.03982007323381427, 0.9991484039034285, -0.010808734656983473, 0.656708461261531, 0.0, 0.0, 0.0, 1.0]",True,True
275,"[-0.024879499893983085, -1.588062941123921, 1.5333206611407462, 0.0598464875103618, 1.5738421231450248, 0.03730375463633586]","[0.6563533110541235, 0.14737773084898717, 0.654353037912688]","[0.028092504263139636, 0.004057715650146973, 0.9995970919064983, 0.9989099465262029, -0.03740745037265593, -0.027921342869494277, 0.03727908173820885, 0.9992918580676616, -0.005104161482173878]","[0.4963821341487598, 0.5173500063105174, 0.4846659176294477, 0.5010515903146459]","[0.028092504263139636, 0.004057715650146973, 0.9995970919064983, 0.6563533110541235, 0.9989099465262029, -0.03740745037265593, -0.027921342869494277, 0.14737773084898717, 0.03727908173820885, 0.9992918580676616, -0.005104161482173878, 0.654353037912688, 0.0, 0.0, 0.0, 1.0]",True,True
276,"[-0.03514949049874263, -1.5772303609851066, 1.5268828475811802, 0.059511583609790746, 1.5669305768687036, 0.03242314344754685]","[0.6641392405953339, 0.1410451927725103, 0.6515489919081474]","[0.031559248893250576, 0.008139488573631318, 0.9994687401490122, 0.9989749313336258, -0.0327234728477128, -0.03127716246341195, 0.03245150807391737, 0.9994312998153224, -0.009163873263186684]","[0.49741127419429065, 0.5180363392186281, 0.4860249868891061, 0.4979960719451699]","[0.031559248893250576, 0.008139488573631318, 0.9994687401490122, 0.6641392405953339, 0.9989749313336258, -0.0327234728477128, -0.03127716246341195, 0.1410451927725103, 0.03245150807391737, 0.9994312998153224, -0.009163873263186684, 0.6515489919081474, 0.0, 0.0, 0.0, 1.0]",True,True
277,"[-0.030441440615967198, -1.5492263800015287, 1.5070437333668787, 0.05819031944818026, 1.575215668107607, 0.04374895527262069]","[0.6799905152531619, 0.1429030518163884, 0.6461305985990965]","[0.03551954819855838, 0.014459961158765633, 0.9992643650301243, 0.9984148824265053, -0.04419516330915423, -0.0348498219413646, 0.04365872472986261, 0.9989182634547054, -0.016006832653523477]","[0.4937908343205352, 0.5233835935910763, 0.4838109447774542, 0.4981638240722304]","[0.03551954819855838, 0.014459961158765633, 0.9992643650301243, 0.6799905152531619, 0.9984148824265053, -0.04419516330915423, -0.0348498219413646, 0.1429030518163884, 0.04365872472986261, 0.9989182634547054, -0.016006832653523477, 0.6461305985990965, 0.0, 0.0, 0.0, 1.0]",True,True
